,474
dropped,1
corn,2
permitted,15
attacks,2
surround,1
steadily,6
efforts,13
discharging,4
presence,8
civil,27
custom-house,4
obtaining,4
uncontrolled,1
laborers,1
dissenting,1
emigrate,4
existed,23
rely,3
indispensable,15
transform,1
class,7
fought,4
crews,4
naught,1
questionable,1
guide,4
head,8
attempted,14
heal,2
differences,14
removes,1
payable,1
hear,3
satisfactorily,1
sustained,10
removed,11
admiration,4
portions,11
muster,1
quicksilver,2
captivity,1
submitting,4
displeasure,1
despotism,3
annoying,1
check,6
constructed,4
willingly,1
radically,1
faithful,3
pledging,1
no,235
whereas,4
when,113
vanquished,2
despising,1
setting,2
papers,9
depot,5
reconsider,1
discriminations--northern,1
preceding,11
miscellaneous,6
discharge,12
younger,1
to-day,1
longer,13
vigorously,2
apprehensions,7
withhold,10
serious,19
undoubted,4
neighbors,1
remarkable,2
regulars,4
varying,1
leads,1
extremities,1
prejudicial,4
contemplating,3
passage,6
charge,7
promoting,2
advantage,18
exalted,2
denied,4
denounced,2
impressive,1
posts,8
encroach,1
accumulation,1
pork,1
invader,1
injunction,2
inland,1
invaded,11
port,18
substitute,2
irritated,1
endangering,1
accustoming,2
stands,4
deluded,1
contracted,11
paragraph,4
reply,7
amounting,11
water,2
attainment,2
entertain,6
crippled,1
dissipated,1
supplying,2
thirty,9
expressly,5
guilty,3
denunciation,1
descended,1
navigation,31
modifying,3
paralyzed,1
crisis,1
wrongs,23
upheld,2
memory,2
reenforcements,1
neglected,2
cases,23
tribunal,8
collision,8
local,20
reflux,1
modified,4
districts,8
slightest,1
auxiliaries,1
performed,12
gallon,4
inheritance,1
secured,20
cuba,3
vital,4
cardinal,2
fourth,2
speaks,1
secures,3
levy,22
paramount,1
irrational,1
impartial,3
improvidently,1
eighty,1
informs,1
depriving,2
representations,4
eighth,3
repeat,6
branches,24
reaped,1
succeeded,5
inform,6
representation,3
refund,1
exclusive,16
acts,29
furnished,6
constituents,3
mainly,1
canary,1
furnishes,1
worship,1
continue,33
farmer,3
happened,2
tariff--levied,1
conversations,4
warranted,4
qualified,4
conquer,5
permissions,1
execute,4
equality,5
name,6
bullion,4
importation,6
individually,1
well-regulated,2
farewell,2
self-government,12
ultimately,9
concur,3
intercourse,27
profit,2
attracted,3
--the,1
attended,8
theory,4
dispatched,4
unfriendly,1
dispatches,3
accommodation,2
delude,1
impose,12
turn,1
place,44
broached,1
charleston,3
impost,1
discontinued,1
origin,2
suspend,3
surviving,1
revenue,120
incongruous,1
accruing,3
requirement,1
sicilies,1
commissioners,32
array,2
cheerfully,5
given,60
necessarily,18
district,9
reclamations,1
returns,1
convention,50
white,4
giver,1
gives,4
exploring,1
unfaltering,1
season,7
circulated,1
released,2
copy,19
population,46
nathan,1
unfortunately,1
require,24
diplomatic,17
marines,1
oath,2
and,3775
rend,1
rent,1
commissioning,2
any,254
prosperity,35
ideas,1
unavailing,5
sure,2
multiply,1
cleared,1
annul,4
considered,14
later,3
unwisely,1
quantity,5
perpetrated,4
forage,1
resources--mineral,1
pursuant,1
southwestern,4
gulf,17
favor,28
state,183
crime,3
believing,5
pendency,1
broadest,1
expectation,2
lighter,1
clerks,1
regarding,2
predicted,1
discussing,1
beholding,1
imposing,7
violated,6
labors,8
professed,1
encouraged,1
fails,1
invoked,6
voluntary,4
farmers,3
managing,2
subsequent,6
review,2
definite,2
charters,1
arrival,5
multiplied,1
originated,6
fearless,1
inseparable,1
inseparably,2
cities,9
come,14
isthmus,5
postage,9
acquiring,1
missions,1
efficiency,12
successes,4
region,13
quiet,1
contract,3
senator,4
duty,136
afterwards,14
colony,7
period,108
insist,4
satisfaction,14
endeavor,4
polk,3
forbearing,1
deposited,2
peaceful,14
hardly,1
abstract,2
engine,1
direction,12
exasperate,1
robbed,1
reimburse,1
blessing,5
andrew,1
minister,69
careful,3
spirit,36
case,38
myself,7
ampudia,1
cash,1
premature,1
cast,3
irrespective,1
unsatisfactory,1
revolutions,3
granted,21
reminded,1
marys,1
agitated,2
events,15
week,1
disadvantages,1
refusal,6
driven,2
persons,25
arose,2
unqualified,1
changing,4
modes,4
pennsylvania,1
without,111
relief,4
relied,1
inability,2
termination,11
reward,3
moment's,1
bodies,3
justify,7
guided,2
unconstitutional,3
actions,1
cease,6
mineralogical,1
perilous,2
incurring,3
blow,2
seems,2
except,14
ross,1
kingdom,4
omnipotence,1
porto,3
disproportioned,1
inordinate,1
virginia,1
loaned,3
inflation,2
confined,12
accepted,12
waiving,1
settler,1
reduced,37
burdens,19
madrid,1
competition,6
provided,25
legal,10
provides,6
severed,1
communicate,16
intrusted,6
pastors,1
affording,8
on,663
zealous,1
of,6475
paralysis,2
stand,5
equalize,1
ot,1
or,460
accredit,5
tribe,16
communication,15
accounts,4
determine,7
abrogate,3
lawmaking,1
calamities,1
distinctions,2
strictly,2
there,108
hazards,1
disposed,12
discountenancing,2
strict,5
valley,4
catholics,1
mischief,1
vested,5
tranquility,1
regard,30
amongst,2
cabinet,2
strenuous,1
promote,9
applying,1
artisans,1
extermination,1
countrymen,9
connect,1
strongly,4
taylor,12
britain,38
governed,8
corresponding,8
onerous,1
piracy,1
deserve,3
compel,4
erecting,1
immunity,1
requested,4
briefly,1
separate,11
bounded,2
included,6
stocks,1
calls,3
invest,1
odds,1
greater--of,1
missouri,24
spoliation,1
confers,2
all,415
chinese,4
executing,4
follow,12
settlement,30
decisions,1
wanton,5
crimsoned,1
homage,1
subjected,12
subsided,1
extraneous,2
removal,2
reestablishment,1
presentation,1
belonging,8
worse,1
far,52
induce,5
sons,1
worst,1
regiments,10
list,4
undone,2
indemnity,36
employing,1
ten,10
tea,8
rate,12
design,3
will,365
what,46
imported,23
advantageous,2
sun,1
sum,45
brief,4
importer,2
disbursed,3
unquestioned,2
condensed,1
relaxation,2
directions,2
steamships,3
observing,1
bryarlys,1
naval,43
difficulty,8
extremes,1
disposition,6
suddenly,3
refitting,1
appliances,1
clifford,1
proceed,8
denominated,1
wield,2
markets,8
minor,2
knows,2
flag,16
known,42
presumed,8
debates,1
forbearance,12
embarrassing,2
abandonment,3
tortious,1
jeopard,1
coerce,1
protects,3
imitation,2
arise,12
cultivate,12
allege,1
offspring,3
influenced,3
court,6
rather,3
breaking,3
occasionally,3
influences,3
extinguished,12
acknowledging,1
sabine,5
reflect,1
indomitable,1
concentrating,1
contingency,4
proclaimed,8
short,17
chiefly,4
departure,2
supervision,2
shore,3
grande,34
shade,2
slidell's,1
magnanimity,2
outrages,10
indebted,5
september,12
developed,10
nugatory,2
mission,12
disabled,1
unite,4
pretext,6
forty-second,1
susceptible,2
resort,11
parts,21
might,88
thereafter,1
return,21
generously,1
annihilated,1
disregarded,5
communities,2
adventurous,1
instructions,34
inequality,6
inherent,1
difficult,9
intolerable,2
characterized,1
pirates,3
weight,4
generation,1
recapitulate,1
expect,1
inflict,1
mexico],1
inflated,1
consonance,1
induces,1
adhere,3
health,3
induced,13
wisconsin,1
friday,2
differ,4
thrown,4
success,15
landsmen,1
year's,7
tributaries,2
prejudice,2
consequence,22
fallen,9
feel,13
abrogates,1
well-known,1
sympathy,3
enlarged,12
brave,5
defects,8
blank,3
abrogated,1
passes,2
story,1
impairing,1
leading,8
coasts,15
storm,1
finances,8
ecuador,1
attendants,1
imperfect,1
statement,12
relieved,7
biddle,1
treasurer,1
appropriated,11
vindication,3
convinced,1
king,1
kind,4
double,2
dispensed,2
insulted,1
liabilities,4
outstanding,1
strengthen,3
imports,10
unsurveyed,2
alike,8
remodel,1
imitations,4
conforming,1
finding,4
populous,2
interfered,1
added,6
intervened,1
pillage,1
measures,66
reach,5
gila,1
enduring,3
nothing,22
seasons,1
achievement,2
constitution,144
self-governed,1
mineral,11
numberless,1
corpus,6
scantily,1
reestablished,1
institutions,41
lying,15
expedients,3
memorandum,1
delinquent,1
securing,9
abiding,2
his,263
publicity,2
invoke,4
him,81
grievances,1
commensurate,1
usurpers,1
investigate,2
engraven,1
activity,1
precaution,2
repulsed,1
forego,1
signify,1
surveyors-general's,1
supporting,2
intelligence,4
defense,21
bare,1
are,355
arm,3
declined,4
threats,2
surmounted,1
degrading,2
various,15
numerous,20
corruption,1
recently,18
creating,1
sold,11
attention,35
succeed,2
opposition,6
competent,7
relying,1
became,20
reside,6
distress,1
reasons,15
improper,2
regulated,3
decline,1
java,3
political,23
due,46
whom,16
reduction,15
foreseeing,2
discountenanced,2
transferring,2
demand,30
georgia,1
indefinitely,3
unprecedented,5
vitally,1
engineers,1
enriching,1
rio,40
obstacle,3
lodged,2
alliances,3
seductions,1
dismember,2
ample,20
firearms,1
widely,6
advise,2
daughters,1
higher,14
exigencies,7
restraint,2
negotiate,4
restrains,1
patriotic,14
arrived,7
contractors,3
resuscitated,1
lower,5
dared,1
grievance,1
scrupulous,1
inactive,1
questions,25
vigilant,2
continent,21
profitable,3
corroborated,1
exclusively,3
speedily,14
exhibition,1
violations,2
complaint,19
amended,21
vindicate,6
advocate,1
unlimited,1
modifications,11
avows,1
incidental,18
collect,8
aggravation,1
essential,19
eluding,1
understood,5
selfishness,1
gradually,3
constitutionality,5
prop,1
ensue--a,1
tends,1
anna,8
contrasting,1
casks,3
refused,20
refuses,1
intense,1
mingled,2
stricken,1
range,2
militia,3
fleets,1
conquest,18
persevering,1
bocanegra,2
contreras,1
canal,1
impressed,2
engagements,1
acquiesce,4
lone,1
amidst,2
prey,1
sections,17
files,1
mountains,19
copartners,1
repeatedly,5
raising,9
attribute,1
patriot,3
gallantry,3
consist,3
gratifying,14
fluctuations,1
called,21
imposts,1
individuality,1
allayed,1
commissioner,27
warning,2
home,34
evils,10
employment,7
endurance,2
peace,175
income,5
unjustifiable,2
inflame,1
meaning,5
allowing,2
rightful,4
happier,1
departments,13
attaining,1
once,12
pervert,1
issued,26
resistance,8
alien,1
adjustment,33
contributions,45
prophecy,1
issues,4
prospectively,1
uphold,2
disposal,2
fenced,1
languages,1
obstinate,1
stable,2
breach,2
abode,1
madison's,2
seized,6
assembly--a,1
wishes,2
ruinously,1
notes,12
manifestly,4
settlers,9
concluded,19
toils,2
smaller,7
wrestling,1
appertains,1
fold,1
reunion,3
concessions,1
man's,2
waiting,1
capital,20
ammunition,2
chose,2
degree,15
desired,10
separation,4
settling,3
warehousing,1
distressed,1
larger,20
shades,1
leaving,18
definitively,1
deputy,1
forbid,1
hardy,5
apply,9
unprovoked,4
use,32
from,544
consumption,2
few,42
examination,11
bitterly,1
possession,29
parliament,3
inclined,2
impress,3
cooperate,6
benignant,1
augment,3
proof,2
indulgence,2
inaccessible,1
tax,15
something,4
united,461
sit,2
six,2
struggles,3
unquestionable,2
instead,13
desecrated,1
attend,1
hazard,3
readiness,2
majorities,10
light,4
arduous,2
interrupted,2
fortunately,1
supplication,1
sanctioned,9
whilst,30
dearest,1
indignantly,2
unchecked,2
monarchist,1
superior,6
complicate,1
inlet,2
assurances,7
ships,10
permanent,24
restrain,5
choose,4
covered,1
pending,10
violating,1
plenipotentiary,16
flour,1
material,5
flew,1
ambition,2
impaired,3
republican,13
affections,2
articles,48
profound,1
transmitted,27
bills,1
sectional,7
our,1081
indulged,1
out,53
respects,7
honorably,4
sentiment,2
frontier,26
obstructions,1
performs,1
honorable,33
nation--an,1
proviso,1
averted,1
maintains,1
promptly,16
york,15
repairing,1
navies,3
hence,3
plainly,2
hitherto,4
proposing,4
salutary,5
publication,1
arista,1
their,543
misunderstood,1
wisconsin--being,1
reversed,1
shallow,1
well-organized,1
regards,2
diminish,6
july,40
commence,3
richer,1
limiting,2
frugal,1
creditors,4
tracts,3
westward,3
delineated,1
linked,1
propriety,11
agency,3
swelling,1
which,961
alienating,1
combat,1
who,160
alarmed,1
why,8
statute,2
deny,4
neighboring,3
looked,1
adverted,1
swarming,1
--whence,1
chances,1
agreed,11
artfully,1
purely,1
utter,1
fear,4
litigation,1
inhabit,3
thousands,7
indignant,2
vigor,15
prosecute,22
watching,2
massacre,2
community,1
words,3
penetrate,1
embezzlement,1
ascertain,4
generations,3
view,55
europe,25
shedding,3
expel,1
acquired,21
admonition,1
overturn,1
sparsely,1
monstrous,1
genius,5
mexicans,9
closed,3
avow,1
ability,17
opening,5
agencies,2
embarrassment,7
declining,2
commands,6
april,34
safely,2
grounds,2
respect,17
withdrawn,8
three-fourths,4
provinces,23
enlarging,3
remedies,1
liverpool,2
sufficient,24
meritorious,2
overture,6
remonstrances,1
improved,7
repetition,1
tomahawks,1
present,128
abandoned,10
unlike,3
fearful,1
speculator,1
readier,1
persevered,1
depreciation,1
wild,1
apprehend,5
thus,69
disapprove,1
encouragement,2
requisitions,2
privileges,6
cross,4
enumeration,1
member,7
unity,2
merciful,1
geographical,9
largest,4
grandeur,1
residing,5
conceived,5
monopolists,1
proprietors,2
was--,1
whale,3
laborious,1
conceives,1
functionary,1
approve,10
fighting,2
appropriates,1
scruples,1
english,2
hamilton,3
excessive,3
heavily,2
wealthy,7
obtain,17
batteries,1
happiness,13
rapid,12
supply,11
arresting,1
hastening,1
other,245
adoption,19
usage,1
earnestly,6
acted,7
enact,1
pursuits--of,1
branch,42
provisions,34
term,13
republics,10
know,6
presume,1
press,2
perpetual,3
overtures,6
james,5
leaves,1
exceed,9
because,39
flagrant,3
searching,1
growth,9
export,4
star,1
empire,3
privateering,1
past',1
lead,11
mines,12
bulfinchs,1
war-making,2
leader,2
obey,1
tamaulipas,1
murdered,1
conveyed,1
throne,2
rare,2
carried,15
extension,13
universe,3
urged,5
dependency,1
carries,2
constructor,1
emperor,1
subjection,1
own,130
wilderness,3
owe,2
warrants,1
promise,3
lawful,3
van,2
transfer,3
*,12
faithfully,10
captains,2
intention,8
funds,4
incursions,1
tasked,1
made,221
whether,50
protesting,2
distract,3
record,2
below,8
breadstuffs,2
inadequate,3
resumption,1
reflecting,1
mutual,4
illinois,1
book,1
unsalable,2
repute,1
conclusion,18
june,29
merely--internal,1
incurred,6
extort,1
auxiliary,4
ranks,2
indirectly,1
maturest,1
