,2256
parade,4
fathers,23
creation,8
some,313
one-way,1
lips,1
economic,257
fanfare,1
delivered,4
describing,3
competitions,1
providence,3
sapling,2
civilization,19
installed,2
minimal,1
eating,1
november's,1
processing,1
lakes,1
stem,2
step,36
viewpoints,1
stew,2
nerves,1
plots,1
abroad,15
troops,22
faith,94
bureaus,3
trucking,2
pains,1
allotment,1
congressman,6
silence,6
miracles,4
seeing,14
caretaker,1
within,56
nonsense,1
dissatisfaction,1
defensible,1
gambits,2
pentagon,2
rolls,5
militarily,2
statistics,3
computer,6
renewal,12
transcending,1
placing,2
accountability,1
consultation,9
soared,1
rivalries,2
heritage,24
sinai,3
manufacture,1
reoccurrence,1
withholding,4
himself,12
registered,1
frost,2
specialty,1
reiterated,2
bygones,2
properly,9
segregation,2
tragically,2
russian,12
amateurish,1
warlike,2
ceremonies,9
skull,1
vacancies,1
gipp's,1
perestroika,1
performances,1
observation,2
embattled,1
wicked,1
similar,11
inch,2
ordered,13
convey,1
mindful,2
metals,2
estrangement,1
unwise,2
evocative,1
school's,1
personnel-those,1
here-not,1
ancestors,3
amounts,4
dashed,2
prerogative,2
spokesmen,1
armenians,1
forgo,1
electrical,1
forge,3
arithmetic,4
wished,3
draw,3
claus,1
mankind's,1
re-election,1
kansas,5
fewest,1
visits,5
leaned,1
william,4
drag,1
rested,1
reservation,1
restrained,2
structure,10
hanover,1
practically,1
zooming,1
physics,2
required,10
resolving,2
orbit,2
she'd,2
depth,1
everywhere,19
requires,11
sounded,1
degrade,1
chats,1
mores,1
cabinet-level,1
farms,8
nunn,1
notify,1
farewells,1
airliners,1
go,158
compact,5
birthplace,1
shackles,1
arrogance,1
anti-semitism,2
epitaph,2
friendly,10
behaviorists,1
bedrock,4
prudence,1
wave,3
rebuked,1
enslaved,3
telling,13
yourselves,9
discouragement,3
kindled,1
quayle,1
meant,21
insuperable,1
button,1
compassionate,4
michael,2
verdict,1
barbara,2
enforce,9
carter,10
punishing,2
blitz,1
decreed,1
jump,3
picked,1
growing,32
honors,5
auspices,2
colonel,7
edifice,1
cell,1
experiment,11
poles,2
pristine,1
collins,1
nicholas,2
with-,1
upsetting,1
commercial,3
following,15
focused,6
simpson-mazzoli,1
webster,2
delinquent,1
likened,2
haunts,2
stubbornness,1
products,6
weren't,6
indiscriminate,1
salvation,1
examining,1
foresee,2
addresses,2
clark,2
danger,16
win,22
manage,5
crazy,1
addressed,7
surpluses,2
buildup,22
gimmick,2
singing,1
nicaragua's,9
manipulate,2
inhumanities,1
starters,1
space-based,1
remains,27
loans,5
uruguay,1
predict,3
camera,2
contentment,2
vehicle,5
agreeable,1
simpler,3
historically,2
reflects,8
cheeks,1
bureaucracy,11
biblical,2
started,30
becomes,6
benchmark,1
missile,27
israelis,3
testifies,1
appointed,4
starter,1
boards,1
blithely,1
crosses,3
announcing,5
sanctions,5
ride,5
averaged,1
recession,16
progressivity,2
trewhitt,3
crossed,3
servants,2
meet,65
nurture,2
conformity,2
certainty,6
salvador's,2
control,114
escapes,2
admirer,2
escaped,3
pulling,4
sought,28
wonderful,16
gains,12
hesitate,3
embodiment,2
spartacus,1
poetry,1
arrangement,2
solidifying,1
drugpusher,2
sentiments,3
one-party,2
frontiers,5
immoral,3
circular,1
misdirected,1
farm,17
justtwo,1
chiefs,7
rays,1
engineering,1
foment,2
advocated,6
fixed-income,1
computations,1
o'briens,1
bullheadedness,1
advocates,2
non-marxist,1
agenda,37
executives,1
longest,5
unsolved,1
boils,1
including,46
cruise,7
mentioned,17
interceptor,2
subversive,1
helicopters,3
outer,3
exclusion,1
masses,2
backers,2
action-to,1
sword,1
nonnuclear,5
surrounds,1
auto,5
hands,25
front,20
documented,1
suppose,2
masters,3
soviet-made,1
university,21
advisory,2
gemayel,2
crossing,2
discords,1
shaking,1
buldak,1
militarization,1
upward,3
seniors,4
female,2
statism,1
globe,15
ills,5
constitute,3
collegial,1
sands,1
measure,23
separating,1
bloodletting,1
stimulants,1
special,78
explorer,1
gallant,3
depriving,1
entertainment,2
undemocratic,1
activism,1
closer,23
unlawful,1
fathom,2
critics,2
powers'',1
wondrous,1
peace-loving,3
diepgen,1
cause,89
one's,3
achievements,6
re-enlistment,1
withdrawal,17
delegates,12
undo,4
coin-operated,1
attending,1
completely,9
ancestry,2
arbella,1
conservatives,8
ferrell,1
resumed,1
agony,2
drowning,1
farmland,1
hostile,8
determining,1
route,1
florida,4
keep,92
counterpart,1
shred,1
acres,4
resumes,1
humphrey,2
diminishes,2
designed,18
tapings,1
succeeds,2
possessing,1
powerful,20
bars,1
adversarial,2
improving,5
flows,2
signify,1
precisely,11
quality,12
mcauliffe,1
hiding,2
you're,34
management,11
privacy,1
bears,1
data,2
tinkering,3
unequivocal,1
relations,31
attack,42
branches,2
final,30
punish,1
exactly,11
lists,3
formalities,1
chemicals,1
overwhelming,14
herself,1
neck,1
reneged,2
ultimatum,2
ben,1
manning,1
skutnik,1
yawned,1
submitted,11
claim,17
coretta,1
spurt,1
providing,16
distinguished,27
spurs,2
enforced,1
thwarted,1
lightly,1
horrors,4
mid-'s,1
portrait,2
need,131
constrained,1
assurances,4
sings,1
sdi,30
pursued,3
seaga,1
darkened,1
purchasing,3
arm,2
ably,1
instance,1
relatives,3
hand'',1
bus,6
middle-income,2
dictatorship-clearly,1
plowshares,1
fuels,1
deploy,11
expires,1
intentions,13
vengeance,3
connected,3
preparations,3
lectured,1
glistening,3
expired,1
delivery,1
laurent,1
consequences,6
sandburg,3
undeniable,1
proceedings,4
construction,6
talk,53
businessman,3
constrain,1
lawbreaker,1
impression,1
emerging,6
violation,9
surmounted,1
anyway,3
halting,1
well-being,18
many's,1
soldiers,18
high-level,1
shoes,1
partners,11
envy,2
based,59
unfinished,5
earned,9
winner,1
hopeful,15
degrading,1
rash,1
employer,4
earner,1
bases,6
inherited,6
fuel,7
employed,4
thresholds,1
achieve,32
boris,1
righteousness,2
recollecting,1
proverbs,2
reaffirms,1
michigan,1
overall,4
self-delusion,2
gorbachev's,4
legitimate,21
clubs,2
procedures,5
dwellings,1
endless,4
gray,3
processes,5
evident,4
trucks,5
course,72
shy,1
episodes,2
watershed,1
affordable,1
she,70
contain,3
proponents,1
grab,1
limitations,3
widow,2
prayers,18
shake,2
terrain,1
immigrant,5
reinforce,6
legacy,9
reinforcements,1
humane,2
irrefutable,2
unearth,1
lincoln's,2
joys,1
nightmare,6
illusory,1
tend,1
maneuverable,1
written,11
nasa's,1
supernatural,1
tyre,1
horrible,4
tens,6
neither,7
prevailing,1
sabotage,2
outsiders,1
comparable,5
attention,17
sorely,2
importance,28
-ship,2
simple-minded,1
interfere,1
efficiency,3
recessions,3
key,34
police,7
precious,7
pilgrims,5
monitor,2
limits,8
career,9
minds,18
admit,5
publicized,1
jersey,2
torn,4
diplomats,5
budgetary,1
tuesday,2
passers-by,1
competent,2
preparedness,1
congresses,1
maximize,1
dignity-the,1
erased,1
quit,4
accomplishing,3
addition,10
discrimination,12
wills,1
thanked,1
yam,1
immense,1
liberals,3
slowly,6
treat,6
poet,6
shoulders,7
circus,1
controlled,8
league,4
practiced'',1
guerrillas,17
controller,1
expenditure,1
abortions,2
decreased,1
soviet-cuban,3
encircles,1
troubled,15
intimidate,4
harder,5
movers,1
one-world,1
encircled,1
battle-cry,2
capture,2
-year-old,9
recipients,4
discipline,8
began,62
tripoli,3
campus,8
parts,17
speaker,31
northwest,2
dickens,3
underground,6
party,59
tapped,1
reactionary,1
absorb,1
appearances,1
canadians,1
effect,22
nightly,1
discouraged,5
fierce,2
frequently,1
destruction,20
energized,1
paycheck,4
transaction,1
reflection,7
i,2030
obstacles,3
well,393
rife,1
trials,1
restore,50
discord,2
increasingly,12
accurate,5
mistaken,2
sources,10
mistakes,7
distant,3
such-and-such,1
coordination,1
spells,4
reaffirmation,2
ushered,1
emblems,1
imposes,4
nato,33
runners,1
riverside,1
warrant,2
versailles,2
wooed,1
fate,15
worker-controlled,1
devised,1
crushed,1
historic,30
burden,33
immediately,10
crushes,1
behold,1
labor-management,1
prominent,2
loss,10
lincoln,20
necessary,39
lost,30
exploiting,1
controllers,1
-square-mile,1
payments,15
lose,17
refugees,8
page,2
adversity,1
lends,2
therein,1
warmed,3
gunned,1
sleight,1
belonged,3
visions,3
tempered,2
francisco,6
them-in,1
cleveland,2
home,100
peter,6
helplessness,1
projection,1
factional,1
broad,7
kemp-roth,2
rewarding,1
cradle,6
throw-weight,1
reaganomics,2
speakership,1
demonstrated,10
hinder,2
congress',2
medieval,1
reaching,14
monetary,7
expansion,18
scots,1
poignant,1
prohibited,3
offset,2
instinct,1
described,8
mondale,18
refuge,3
avenge,1
staked,1
freedom,417
consciousness,1
sinister,1
unswerving,1
recognized,18
greening,4
compatible,2
cranberry,1
recognizes,2
tongue,1
eloquently,6
commission's,2
nhu,1
stakes,4
turn-around,1
contending,1
previously,4
washington,57
articulate,1
artists,3
strategy,22
mississippi,1
rejoice,5
additional,19
francis,1
ash-heap,1
'dens,1
imperial,1
synthesizer,1
rededicating,2
inner,8
revised,1
north,16
hazardous,2
evacuate,2
three-quarters,2
prophecies,4
neutral,2
goals,37
courts,4
fiber-optic,1
highest,24
eat,1
he,418
grieve,1
signed,25
instructing,2
cruel,4
qadhafi's,4
barbershop,1
piece,2
display,1
urging,7
marketplace,7
persuaded,1
redeems,1
reservations,6
universal,10
penny,1
kisses,3
erin,2
beats,1
crystals,1
education,49
doers,2
authority,24
diego,1
functions,11
-day,2
contest,1
packs,1
offensive,28
unreconciled,1
paratroopers,2
every--year,1
suspiciously,2
monitors,1
star,6
emerges,2
astounding,1
stay,13
backstage,1
additionally,2
else,28
friends,74
appoint,3
logjam,1
pools,1
persistent,1
ortega,2
portion,4
diagnosis,1
lives,106
frankfurt,1
commencement,2
simpson,1
aided,1
orchestras,1
pardon,2
similarity,2
dissolution,2
dynamic,4
protest,3
asian,3
perverted,1
consists,1
whose,51
fronts,2
lake-bed,1
buddy,1
insurgencies,2
segments,2
swan,2
seriously,14
presents,1
protections,1
sweltering,1
swap,2
teaching,7
sorry,8
sway,2
pact,9
reregistering,1
rescue,11
destitution,1
void,2
railways,1
misunderstanding,3
smack,1
stolen,1
jersey's,1
govern,5
affect,2
thanks',1
courageous,8
vast,8
pilgrim,1
outcompete,1
waldo,1
facilities,9
skills,10
laurels,1
companies,2
solution,20
correct,6
frozen,4
convenience,3
unrelated,1
enhance,7
bordering,1
heading,4
smart>,1
clothes,1
force,119
concise,1
broadcast-particularly,1
japanese,3
likely,7
subordinate,2
implemented,3
even,176
spouses,1
preferences,1
saved,4
tirelessly,3
orchestra,1
asia,25
assembled,4
spokesman,2
lights,8
foodstuffs,2
new,357
net,7
ever,135
over-planted,1
harbors,1
steuben,1
niche,1
parents',1
statehood,2
seventh,1
never,192
special-unsung,1
government-required,2
met,48
inner-city,1
governing,6
fleet,4
active,7
aren't,13
resupply,1
pineville,1
dry,2
luther,8
bedding,1
rests,6
economics,4
ignoring,4
credit,10
calculations,1
permit,23
demagogic,1
adopting,3
suitable,2
joshua,1
reckoned,1
fantastic,1
hunch,2
campaign,31
slices,1
reagan,20
county,11
specifics,4
moral,47
guests,14
soybean,1
war',1
criminals,11
army,30
arms,171
leaks,1
call,79
calm,2
recommend,3
survive,8
leaky,1
type,6
tell,104
inquiry,1
supporters,1
wars,22
disruption,3
berlin,43
warm,11
adult,1
shelters,1
flotilla,2
tyrannies,1
shepherds,1
room,22
rights,132
gasoline,4
incubator,1
movies,1
exceptions,1
root,10
soar,3
unforgettably,1
give,95
assent,1
stressing,1
whistle-blowers,1
involve,4
seoul,1
advancing,3
unforgettable,2
aging,2
autonomy,9
argonne,1
polio,1
joyous,2
fairer,2
kabul,1
amazing,1
answer,75
unalterable,1
aboard,4
minority,14
undergoing,1
replacing,1
indignity,3
loyalty,6
side's,1
coup,2
schoolchildren,3
president,241
purchase,2
lifesaving,2
attempt,13
third,37
insistence,1
maintain,31
frequent,2
goodbye,3
operate,4
athletes,3
operations,4
foresaw,1
unfolds,1
softened,1
deck,3
inconclusive,1
grunewald,1
befall,1
responsive,6
budding,1
wickedness,1
before,204
personal,57
crew,11
better,131
differently,2
enlisted,1
persist,2
carve,1
weeks,37
schmidt,1
overcome,6
reinstituting,1
combination,2
weakness,9
unemployed,13
nightclubs,1
intimidation,7
academics,2
aborted,1
shirk,2
onethird,1
rhetoric,4
meat,2
constitutionalism,1
brightness,1
arrested,2
mistrust,7
week',3
faraway,2
victories,4
mcfarlane,2
bonn,3
roast,1
wage,12
went,49
side,52
mean,32
interruption,1
calmly,2
durability,1
mandates,2
principles,37
skins,1
taught,9
trading,9
forgot,4
navy,15
temporary,7
principled,1
collector,1
contend,1
merchants,2
gorton,1
redressed,1
oppressors,3
crucial,9
ever-expanding,1
mccarthy,1
secretary-general,15
surprise,13
values--and,1
delegate,2
turning,18
linear,1
resume,5
revenge,4
cuban-soviet,1
bestow,3
struggle,33
barracks,1
warmhearted,1
swimming,1
aisle,2
bromides,1
starts,5
professions,1
messages,4
signature,1
moving,18
loud,4
user,1
features,6
economists,3
grade,1
thereof,2
floors,2
einen,1
strasbourg,1
plains,2
recruiting,2
witnessing,5
dwell,1
hollywood,5
guidelines,2
villages,2
dramatizes,1
somewhat,3
helen,1
symptom,1
begins,9
distance,4
anxiety,1
cruelly,1
dredge,1
enabled,3
bitterness,4
matter,60
persuade,2
deserving,3
divisiveness,1
wielded,1
posthumously,1
chrysalis,1
sees,5
modern,24
mind,37
mine,12
all-time,1
emphasizing,1
seen,76
seem,12
seek,84
tells,9
emptiness,3
devastation,3
impotent,1
fitting,7
payloads,1
president-to-be,1
recordkeeping,1
tonight-to,1
filderstadt,2
kean,1
regular,7
third-year,1
eleanor,1
panic,1
zealand,1
untried,1
assisting,3
don,4
pointe,1
medical,13
m,5
dog,1
breathes,1
steeled,1
digress,1
definitely,3
principle,12
summitry,1
consumer,4
urgency,2
discontent,1
commemorating,1
fusiliers,1
ah,2
distances,2
withstand,3
jurisdiction,2
vice-minister,1
ending,9
treaties,6
attempts,12
supplied,1
stepping,1
specialists,2
sneaking,2
wrote--during,1
judges,4
resisting,4
divinity,1
cumberland,1
explain,12
debts,2
cripple,2
unleashed,2
judged,1
folks,3
african,3
wearing,2
exports,6
reconstruction,1
compounded,1
observant,1
conduct,16
stop,42
coast,11
fidelis,3
quarters,2
comply,2
earn,5
fields,6
bay,2
illegitimate,2
monumental,1
softly,1
architecture,3
ban,7
linguist,1
ears,2
humanly,4
o'connor,1
decides,1
soviet-american,10
reference,2
testing,8
zones,8
decided,15
interruptions,1
armageddon,4
subject,22
pete,1
snuff,1
said,306
inappropriate,1
sail,2
artificial,4
prince,1
freedom-fighters,4
there's,95
olympics,3
shultz,11
simplest,1
tolerance,6
homebuilding,1
emplacement,2
omb,1
ignorance,2
weary,2
harvard,2
motto,4
suggested,15
genocide,1
deregulation,3
uncertainty,4
against,160
und,1
peddling,1
distinction,4
contribution,4
confronted,2
council's,1
appeared,10
guaranteed,7
europe/radio,1
durante,1
height,1
initiative,36
persecuting,1
aftermath,1
loaded,1
administrations,4
speedily,2
tonight-expect,1
proceeded,2
asks,5
basis,29
patrolling,1
three,81
tiny,9
commission,26
trigger,4
riles,2
interest,85
basic,38
entered,2
lovely,2
well-deserved,1
threw,2
s-canadian,1
deeper,15
prosperous,15
dismiss,2
shattering,1
strictures,1
personally,8
aviation,7
hard-hit,1
distorts,1
unpopular,1
exception,3
tank,2
affirm,1
tang,1
illiteracy,1
economies,6
remaining,7
ugly,2
near,20
moratorium,1
ceilings,4
reconnaissance,3
balance,26
employees,16
twenty-four,1
pessimistic,2
long-overdue,2
seven,13
ridicule,1
mexico,11
california's,1
is,1933
it,1493
defeated,5
ii,30
cans,1
in,3983
disappear,5
if,451
grown,12
waging,2
belle,1
make,252
abshire,1
unfortunate,3
colonies,4
confronting,7
grows,6
entitled,6
ynez,1
evolve,2
discriminatory,2
governors,10
declaring,2
differing,1
delight,1
renaissance,1
jeopardizes,1
opportunity,67
he'll,6
thoughts,14
kid,4
programs,96
settled,2
failing,5
smokes,1
midway,2
practices,10
qualities,2
warriors,1
claims,5
alisher,1
investments,3
left,56
entanglements,2
protocol,4
just,349
sentence,3
isolate,3
warmest,2
wiser,2
unfair,10
peace-keeping,2
assigned,2
fighters,15
identify,5
human,180
facts,27
yes,109
peacekeeping,4
yet,86
envoys,2
candidate,7
infinitely,2
regarded,2
assassination,1
character,6
friedrich,1
squad,1
justices,3
save,23
impressions,1
designate,1
opt,1
menorah,1
cost-of-living,7
boasted,1
involuntary,1
whichever,2
paramilitary,2
background,3
wanting,3
supervisory,1
erected,1
dreams,35
shoulder,7
dignity,31
ramparts,1
visible,3
performing,1
manual,4
unnecessary,15
conable-hanee,1
admittedly,1
pillar,1
your're,1
outlandish,1
commanders,1
squander,1
deal,23
repudiate,1
deaf,1
somehow,6
dead,22
vaulted,1
paragraphs,1
dear,7
altered,1
strife,4
short-term,3
ranh,1
tracked,1
undisturbed,1
collect,1
notification,4
outspoken,1
out-of-control,1
shakespeare,1
hopelessly,1
conquering,2
bold,11
prairies,1
burn,2
blackmail,1
popular,12
mind's,1
confrontation,3
kneeling,1
freeloading,1
outproduce,1
'it,3
flourished,2
operates,2
marines-the,1
flourishes,1
barrage,1
afternoon,6
commit,4
'im,2
marshal,2
automatically,1
rockhard,1
mixture,3
managers,2
formerly,3
amounted,1
low-,1
intellectual,6
chooses,2
down,214
lies,17
for>,1
doctrine,5
amsterdam,1
refined,3
insult,1
frightened,5
communists,4
preemption,1
weathered,1
flying,5
jealousy,1
catalysts,1
fraction,2
handicaps,1
factions,11
fork,2
starve,4
form,19
immorality,1
clinics,4
pensions,1
landing,8
ford,5
failure,16
powerfully,1
penned,1
surrender,4
atrocities,3
bundled,1
builds,1
urgent,7
pasternak,1
prevents,5
fills,2
staged,5
bounds,1
tucson,1
work-in-progress,1
stages,1
propaganda,9
mystical,1
strengthening,6
classic,1
covert,5
one-third,5
drive,7
handwringers,1
law--set,1
revitalize,2
fashioned,1
stirrings,1
mediocre,1
widows,2
fraternal,1
vista,1
marxist,1
discriminate,2
agreeing,2
fosters,1
handed,5
warehouse,4
delahanty,1
humberto,1
exporter,1
savage,1
felt,19
diet,4
fell,12
award,2
authorities,9
transfers,1
weekend,3
died,24
scholar,2
billion,97
militias,2
happening,9
apology,1
assume,14
restores,1
microcosm,2
daily,9
premiums,2
profits,4
overdue,1
cares,1
managed,2
proletariat,1
relieve,2
bombed,2
invent,2
mile,6
redouble,4
horse-and-buggy,1
skin,1
mill,1
bomber,4
targeted,5
retention,1
anticipation,2
depend,12
disorders,1
unrelieved,1
father,27
answered,10
finally,52
unpleasant,1
marks,7
stabilizing,3
sovereignty,7
turnabout,1
misstatements,1
me,318
record-keeping,1
permissive,2
reconvene,1
congratulating,1
self-proclaimed,2
ma,1
first-name,1
pious,1
governments,43
dim,2
trended,1
did,133
die,9
proposals,42
democrat,12
keepers,1
travels,1
item,5
excellence,15
overlaid,1
round,4
it'll,10
shave,1
olympic,4
talked,10
nineties,1
dealing,14
draping,1
diapers,1
run,16
targets,6
afghanistan,52
indochina,2
adds,2
reunite,1
international,56
nonreligious,1
filled,11
transportation,8
clerk,1
makeup,1
victimized,1
french,15
nelle,1
unknowing,1
hummed,1
kilometers,1
yuriy,1
wait,12
box,2
boy,6
here>,1
canadian,2
institute,2
carmen,1
jungles,2
mx,2
expulsion,1
spheres,1
exemplifies,1
redoubling,1
high-tech,1
priceless,2
bob,6
shook,2
all-out,1
genuinely,7
orient,1
teenage,2
dick,2
useful,5
accumulate,1
statewide,1
merely,11
flexibility,3
patriots,3
ache,1
ailing,1
hotels,1
everybody,2
soviet-built,3
wealth,8
intensively,1
sake,7
high-sounding,1
visit,19
france,13
cooperated,2
lessened,1
outweighs,1
sharing,8
condescension,1
acceptable,5
curriculum,3
rigid,1
beholden,3
effort,66
fly,11
tokyo,2
quoting,1
soul,19
soup,1
reform's,1
gladstone,1
making,59
arrive,3
bites,1
deceased,1
nearest,3
classrooms,7
ordeal,2
miskito,2
kenneth,3
snipings,1
lobbying,1
concocted,1
winston,10
confused,7
agent,2
forerunners,1
council,18
present-day,1
lubbock,1
clever,1
un-american,1
man'srelation,1
chemical,19
till,4
sunday,6
pure,3
persuasion,2
sworn,1
map,6
staying,2
mar,1
neuhaus,1
may,119
fed,5
helmut,1
membership,1
grenada's,1
mankind,31
destructive,9
journals,1
grow,21
man,127
relinquish,1
close-up,1
outline,4
johnson,2
hanukkah,1
long-range,10
maybe,31
carriers,1
borrowing,2
tale,3
inhabitants,6
killers,1
jail,1
deposit,1
unleash,4
thorns,1
tall,4
gesture,1
virginia'',1
logunov,2
shield,8
disclosure,1
gradual,1
pointed,4
seizing,1
entity,2
stability,27
cuts,45
argued,1
consolidating,1
pointer,1
setbacks,1
group,33
thank,109
months',1
interesting,2
undermined,2
policy,116
ours,52
main,13
sterility,1
texas,6
truest,1
finance,1
tucked,1
views,12
impulses,4
rattled,1
shatter,3
sooner,2
touching,1
markings,1
aspirations,9
killed,17
developments,5
possess,6
outweigh,1
battlefields,3
resignation,1
offshore,2
rock,8
motherland,1
agin,1
party's,1
conventions,4
preaching,3
giveth,1
girl,6
morning,20
canada,12
living,61
jackson,8
refuges,1
interference,5
ellipse,1
condemns,1
imperative,5
emerged,2
dutch,1
dominate,4
coined,1
assurance,2
inaction,1
canal,5
after,121
afl-cio,1
monster,2
self-determination,9
peacefulness,1
orr,2
pumping,2
screaming,1
felonies,1
california,19
lump,1
spied,2
realignment,1
advance,18
language,5
standby,6
worrying,1
thing,61
fuzzing,1
sufferance,1
think,219
waited,5
first,254
exotic,1
dwelling,1
lone,1
crib,1
americans,230
fast,4
suspended,4
carry,33
corporations,3
sounds,2
discharged,2
interchange,1
little,102
personalities,2
arch,1
unduly,1
cook's,1
anyone,28
subatomic,1
visas,2
fiery,1
endures,2
rebuttal,2
participated,1
speaking,23
bloodshed,4
eyes,12
airfares,1
inefficient,1
moscow,25
pocketbooks--must,1
broadcast,4
intercessionary,1
here's,5
cologne,3
exclusionary,3
porches,1
self-employed,1
sabotaged,1
victorian,1
protected,11
venture,2
were,449
gigantic,2
declares,1
gathering,6
eye-opening,1
taxpayers',1
topics,2
occupies,2
marijuana,4
voices,22
conspiracy,1
spectacle,2
voiced,2
occupied,4
warsaw,11
salute,6
speakers,1
efficient,8
answering,1
upgrading,1
shocked,3
potential,24
foot,2
interior,1
haste,1
beirut,37
cooing,1
jungle,1
pain,12
norman,2
trace,1
normal,6
track,2
cathedrals,1
vietnam's,1
paid,21
assault,4
throwweight,1
tracy,2
coveted,1
well-intentioned,3
hardships,5
conspicuous,1
cuban,20
synonym,1
especially,33
lenny,1
diversity,2
alarming,3
withdrawals,1
shop,2
shot,9
newer,2
show,28
disunity,2
contemporary,1
sites,6
moderator,2
shoe,3
threshold,2
corner,10
label,1
father's,2
mubarak,1
treasure,3
enough,44
impunity,1
black,41
deployed,13
treasury,11
enthusiasm,1
awareness,7
get,142
hostage,4
designated,1
employers,3
hailed,1
nearly,51
distinctly,1
pharaohs,1
bastille,1
secondary,1
encroached,1
median,2
yield,2
checks,9
miles,19
communicated,5
silently,1
verities,1
declared,12
honesty,3
seas,2
seat,1
relative,3
reevaluation,1
eliminating,17
seal,2
calendar,3
wonder,22
permeates,1
indicted,1
satisfying,1
registering,3
forecast,1
boundaries,6
overflew,1
pump,2
permeated,1
reading,3
evergrowing,1
across,56
whispered,1
treptow,2
infrastructure,2
august,4
parent,5
parental,3
legitimacy,5
pained,1
jr,3
killing,9
sea-,1
nationality,4
signaled,1
ja,1
refinanced,1
uzbek,1
dedicate,1
sketchy,1
concentrate,3
cognizance,1
guardians,1
among,92
stretches,1
stretcher,1
cancer,3
dislocations,1
nimitz,4
maintained,5
grants,7
cancel,5
awed--and,1
comprehend,1
belongs--in,1
technicalities,1
custody,5
worthwhile,3
considering,4
arts,1
corrective,1
capable,19
barry,7
selflessly,2
mark,5
dependable,1
r-e-g-a-n,2
judging,1
constituencies,1
borders,19
marx,2
disappointed,2
shopping,3
graveyard,1
offered,21
unturned,1
exporting,3
dangerous,13
dramatic,12
wake,1
declaration,17
captivity,3
sound,26
stacked,2
invigorate,2
refueled,1
associates,1
ongoing,3
residence,1
cancelled,1
investigating,2
awakened,3
margin,3
philosophies,2
drake's,1
eventually,9
endowed,2
sincere,2
sleeping,4
victims-let,1
strain,4
sudden,5
releases,1
dangerously,3
tantalized,1
wisely,5
everyday,5
movements,4
bags,1
different,50
pat,6
harsh,1
pay,55
edwin,1
same,170
speech,21
o'brien,3
deference,1
struggling,9
dishonorable,1
oil,17
independents,4
assist,7
running,11
disadvantaged,2
totally,8
supports,4
turnabouts,1
intermittent,1
doves,1
disregards,1
roughly,3
mortgages,3
objection,1
accountable,8
solve,21
bottle,2
easing,3
inequities,1
amazed,1
gates,4
gaining,1
money,60
adjustments,1
sights,3
forecasting,1
shorter-range,1
reputable,1
leeway,1
aspect,3
barbados,2
statesmen,4
despaired,1
mcdonald,1
politicians,1
pile,2
astonishment,1
marriage-penalty,1
heavier,1
``the,1
careers,3
grip,6
grit,2
newsmen,1
department,17
secrecy,3
mob,1
railroad,4
aiming,1
blankets,1
grim,6
macarthur,1
adams,5
slain,1
serves,5
lightning,1
facing,9
chamber,11
audience,5
either,23
robbery,1
served,16
voluntarily,5
nice,3
climactic,1
jews,3
afflict,1
imprisonment,2
dole,4
l,2
trillion-dollar,1
erase,1
specified,1
images,1
rocks,1
organizing,1
spaso,1
prerogatives,3
booming,1
gross,13
lao-tzu,1
confirm,2
colonial,1
footing,4
overly,3
pioneer,5
critical,29
expressing,4
moderate,2
parliament's,1
seconds,7
manufactured,1
dictators,4
broken,15
resign,1
squarely,3
refers,1
regulations,29
conducting,2
preoccupied,1
stations,3
roar,2
island,24
violence,20
meaning,19
practical,11
airline,8
pockets,4
mounting,3
mixed,1
provisional,2
road,30
detente,5
quietly,2
lands,6
fertile,2
fair-minded,1
nonalliance,1
spreading,9
bountiful,1
blessed,9
harness,2
dreaming,4
jerusalem,1
breath,1
totalitarian,24
brute,2
deadlines,2
strip,2
decisive,2
pretends,1
military-industrial,1
mornings,1
then-democratic,1
vanishing,2
strikes,5
sophisticated,4
wiping,1
hesitancy,1
land-,1
extend,7
nonviolence,1
arranged,1
wasn't,21
poison,2
exemplar,1
deadlock,1
powerless,1
affection,1
rapids,1
deep,28
general,63
nato's,5
imagination,3
examine,5
deem,1
file,2
importing,1
lifetime,16
deed,4
cables,1
film,3
fill,7
again,212
chancing,1
retiring,1
personnel,23
school-age,1
narcotics,2
field,13
cleanup,1
astronaut,1
weights,1
self-reliance,1
fruitless,1
obsessed,1
students,32
brandy,1
important,96
she's,9
tackle,1
equitable,13
prudent,3
conclusive,3
remote,3
assets,4
life's,2
philadelphia's,1
observe,2
u,71
kuwait,1
craftsmen,1
resolution,20
bottoming,1
represent,13
colleges,4
molded,1
forget,22
duplicates,1
suburban,1
dollar,24
founded,6
forged,4
cooperative,2
invariably,2
talks,42
expressions,2
children,138
duplicated,1
ennoblement,1
shattered,1
coolidge,4
ennobles,1
modernization,10
those,533
issued,4
crimson,1
enjoying,2
hideous,3
premium,1
parcel,1
straightforward,3
sitting,11
billie,1
fall,15
difference,33
plainness,1
``missiles,1
alma,2
dictatorship,7
mothers,5
judith,1
reminding,5
saudi,1
biological,3
economically,5
exemptions,2
neighborhood,14
withheld,2
ritter,1
preposterous,1
burger,2
zero,5
titles,3
perspective,4
lawyer,5
further,57
appreciating,1
ribbon,1
creatures,1
stood,16
brackets,18
abm,8
exasperation,1
tribute,9
everlasting,1
public,41
movement,22
-inch,2
charter's,1
christi,1
promising,3
component,1
nation's,30
ranges,1
ranger,4
